group_ID,site,week_time,date,weather,time_block,hours_spent_on_site,start_time,activity,sex,age,dogs,dog_size,observer,confirmed,group_size,people_per_hour
PP_AU12_2pm_34,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,6,752.9411764705882
PP_AU12_2pm_34,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,6,752.9411764705882
PP_AU12_2pm_34,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,6,752.9411764705882
PP_AU12_2pm_34,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,6,752.9411764705882
PP_AU12_2pm_35,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_35,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_35,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_35,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_36,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,2,752.9411764705882
PP_AU12_2pm_36,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,2,752.9411764705882
PP_AU12_2pm_37,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_37,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_37,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_37,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_38,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,3,752.9411764705882
PP_AU12_2pm_38,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,3,752.9411764705882
PP_AU12_2pm_38,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,3,752.9411764705882
PP_AU12_2pm_39,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_39,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_39,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_39,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,4,752.9411764705882
PP_AU12_2pm_40,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,2,752.9411764705882
PP_AU12_2pm_40,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,2,752.9411764705882
PP_AU12_2pm_41,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,2,752.9411764705882
PP_AU12_2pm_41,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,2,752.9411764705882
PP_AU12_2pm_42,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,1,752.9411764705882
PP_AU12_2pm_43,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,2,752.9411764705882
PP_AU12_2pm_43,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,2,752.9411764705882
PP_AU12_2pm_44,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,1,752.9411764705882
PP_AU12_2pm_45,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,1,752.9411764705882
PP_AU12_2pm_46,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,10,752.9411764705882
PP_AU12_2pm_46,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,10,752.9411764705882
PP_AU12_2pm_46,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,10,752.9411764705882
PP_AU12_2pm_46,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,10,752.9411764705882
PP_AU12_2pm_46,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,10,752.9411764705882
PP_AU12_2pm_46,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,10,752.9411764705882
PP_AU12_2pm_46,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,10,752.9411764705882
PP_AU12_2pm_46,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,M,A,0,NA,NL,N,10,752.9411764705882
PP_AU12_2pm_46,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,10,752.9411764705882
PP_AU12_2pm_46,PP,WD,08-12-2024,cloudy,14:00:00,0.17,14:15:00,wheels,F,A,0,NA,NL,N,10,752.9411764705882
BL_AU13_7pm_1,BL,WD,08-13-2024,cloudy,19:00:00,0.25,18:10:00,walk,F,A,1,M,NL,N,1,36
BL_AU13_7pm_2,BL,WD,08-13-2024,cloudy,19:00:00,0.25,18:10:00,walk,M,A,0,NA,NL,N,2,36
BL_AU13_7pm_2,BL,WD,08-13-2024,cloudy,19:00:00,0.25,18:10:00,walk,M,A,0,NA,NL,N,2,36
BL_AU13_7pm_3,BL,WD,08-13-2024,cloudy,19:00:00,0.25,18:10:00,walk,M,A,0,NA,NL,N,1,36
BL_AU13_7pm_4,BL,WD,08-13-2024,cloudy,19:00:00,0.25,18:10:00,walk,F,A,0,NA,NL,N,1,36
BL_AU13_7pm_5,BL,WD,08-13-2024,cloudy,19:00:00,0.25,18:10:00,walk,M,A,0,NA,NL,N,2,36
BL_AU13_7pm_5,BL,WD,08-13-2024,cloudy,19:00:00,0.25,18:10:00,walk,M,A,0,NA,NL,N,2,36
BL_AU13_7pm_6,BL,WD,08-13-2024,cloudy,19:00:00,0.25,18:10:00,wheels,M,A,0,NA,NL,N,2,36
BL_AU13_7pm_6,BL,WD,08-13-2024,cloudy,19:00:00,0.25,18:10:00,wheels,F,A,0,NA,NL,N,2,36
TL_AU13_7pm_1,TL,WD,08-13-2024,cloudy,19:00:00,0.25,19:00:00,walk,M,A,1,S,NL,N,1,12
TL_AU13_7pm_2,TL,WD,08-13-2024,cloudy,19:00:00,0.25,19:00:00,walk,M,A,1,S,NL,N,2,12
TL_AU13_7pm_2,TL,WD,08-13-2024,cloudy,19:00:00,0.25,19:00:00,wheels,M,A,0,NA,NL,N,2,12
LL_AU13_7pm_1,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,1,124
LL_AU13_7pm_2,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,run,M,A,0,NA,NL,Y,1,124
LL_AU13_7pm_3,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,run,M,A,0,NA,NL,Y,1,124
LL_AU13_7pm_4,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,2,124
LL_AU13_7pm_4,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,2,124
LL_AU13_7pm_5,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,1,124
LL_AU13_7pm_6,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,run,M,A,0,NA,NL,Y,1,124
LL_AU13_7pm_7,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,run,M,A,0,NA,NL,Y,2,124
LL_AU13_7pm_7,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,run,F,A,0,NA,NL,Y,2,124
LL_AU13_7pm_8,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,1,124
LL_AU13_7pm_9,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,M,C,0,NA,NL,Y,1,124
LL_AU13_7pm_10,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,M,A,0,NA,NL,Y,2,124
LL_AU13_7pm_10,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,2,124
LL_AU13_7pm_11,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,run,F,A,0,NA,NL,Y,1,124
LL_AU13_7pm_12,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,M,A,0,NA,NL,Y,1,124
LL_AU13_7pm_13,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,run,M,A,0,NA,NL,Y,1,124
LL_AU13_7pm_14,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,1,124
LL_AU13_7pm_15,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,run,F,A,0,NA,NL,Y,1,124
LL_AU13_7pm_16,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,run,M,A,0,NA,NL,Y,1,124
LL_AU13_7pm_17,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,M,A,0,NA,NL,Y,1,124
LL_AU13_7pm_18,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,M,A,0,NA,NL,Y,1,124
LL_AU13_7pm_19,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,2,124
LL_AU13_7pm_19,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,2,124
LL_AU13_7pm_20,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,2,124
LL_AU13_7pm_20,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,2,124
LL_AU13_7pm_21,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,M,A,1,M,NL,Y,1,124
LL_AU13_7pm_22,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,M,A,0,NA,NL,Y,3,124
LL_AU13_7pm_22,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,M,A,0,NA,NL,Y,3,124
LL_AU13_7pm_22,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,M,A,0,NA,NL,Y,3,124
LL_AU13_7pm_23,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,run,M,A,0,NA,NL,Y,1,124
LL_AU13_7pm_24,LL,WD,08-13-2024,cloudy,19:00:00,0.25,19:25:00,walk,F,A,0,NA,NL,Y,1,124
HR_AU13_7pm_1,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_1,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_2,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_2,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_3,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_4,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_4,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,C,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_5,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_5,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,C,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_6,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_7,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_7,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_8,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_9,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_9,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_10,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_10,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_11,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_11,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_12,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_13,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,2,M,NL,Y,2,382.35294117647055
HR_AU13_7pm_13,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,2,M,NL,Y,2,382.35294117647055
HR_AU13_7pm_14,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_15,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_15,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_16,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_16,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_16,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_16,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_16,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_16,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_17,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,M,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_17,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,walk,F,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_18,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,run,F,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_19,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,run,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_20,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,run,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_21,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,run,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_22,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,run,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_23,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,run,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_24,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_25,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_26,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_27,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,3,382.35294117647055
HR_AU13_7pm_27,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,3,382.35294117647055
HR_AU13_7pm_27,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,3,382.35294117647055
HR_AU13_7pm_28,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_28,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_29,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_30,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_30,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,2,382.35294117647055
HR_AU13_7pm_31,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_32,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_33,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_34,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,3,382.35294117647055
HR_AU13_7pm_34,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,3,382.35294117647055
HR_AU13_7pm_34,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,3,382.35294117647055
HR_AU13_7pm_35,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_35,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_35,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_35,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_35,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_35,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,6,382.35294117647055
HR_AU13_7pm_36,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_37,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,F,A,0,NA,NL,Y,1,382.35294117647055
HR_AU13_7pm_38,HR,WD,08-13-2024,cloudy,19:00:00,0.17,19:45:00,wheels,M,A,0,NA,NL,Y,1,382.35294117647055
AQ_AU13_9pm_1,AQ,WD,08-13-2024,dark,21:00:00,0.25,20:30:00,walk,M,A,1,M,NL,Y,2,32
AQ_AU13_9pm_1,AQ,WD,08-13-2024,dark,21:00:00,0.25,20:30:00,walk,F,A,1,M,NL,Y,2,32
AQ_AU13_9pm_2,AQ,WD,08-13-2024,dark,21:00:00,0.25,20:30:00,walk,M,A,0,NA,NL,Y,1,32
AQ_AU13_9pm_3,AQ,WD,08-13-2024,dark,21:00:00,0.25,20:30:00,wheels,F,A,0,NA,NL,Y,1,32
AQ_AU13_9pm_4,AQ,WD,08-13-2024,dark,21:00:00,0.25,20:30:00,walk,M,A,0,NA,NL,Y,2,32
AQ_AU13_9pm_4,AQ,WD,08-13-2024,dark,21:00:00,0.25,20:30:00,walk,M,A,0,NA,NL,Y,2,32
AQ_AU13_9pm_5,AQ,WD,08-13-2024,dark,21:00:00,0.25,20:30:00,walk,M,A,0,NA,NL,Y,2,32
AQ_AU13_9pm_5,AQ,WD,08-13-2024,dark,21:00:00,0.25,20:30:00,walk,F,A,0,NA,NL,Y,2,32
PP_AU13_9pm_1,PP,WD,08-13-2024,dark,21:00:00,0.25,21:00:00,wheels,M,A,0,NA,NL,Y,1,32
PP_AU13_9pm_2,PP,WD,08-13-2024,dark,21:00:00,0.25,21:00:00,wheels,M,A,0,NA,NL,Y,2,32
PP_AU13_9pm_2,PP,WD,08-13-2024,dark,21:00:00,0.25,21:00:00,wheels,F,A,0,NA,NL,Y,2,32
PP_AU13_9pm_3,PP,WD,08-13-2024,dark,21:00:00,0.25,21:00:00,run,M,A,0,NA,NL,Y,1,32
PP_AU13_9pm_4,PP,WD,08-13-2024,dark,21:00:00,0.25,21:00:00,wheels,M,A,0,NA,NL,Y,1,32
PP_AU13_9pm_5,PP,WD,08-13-2024,dark,21:00:00,0.25,21:00:00,run,M,A,0,NA,NL,Y,1,32
PP_AU13_9pm_6,PP,WD,08-13-2024,dark,21:00:00,0.25,21:00:00,wheels,M,A,0,NA,NL,Y,1,32
PP_AU13_9pm_7,PP,WD,08-13-2024,dark,21:00:00,0.25,21:00:00,run,M,A,0,NA,NL,Y,1,32
HR_AU13_9pm_1,HR,WD,08-13-2024,dark,21:00:00,0.17,21:30:00,wheels,M,A,0,NA,NL,Y,1,29.41176470588235
HR_AU13_9pm_2,HR,WD,08-13-2024,dark,21:00:00,0.17,21:30:00,wheels,M,A,0,NA,NL,Y,2,29.41176470588235
HR_AU13_9pm_2,HR,WD,08-13-2024,dark,21:00:00,0.17,21:30:00,wheels,M,A,0,NA,NL,Y,2,29.41176470588235
HR_AU13_9pm_3,HR,WD,08-13-2024,dark,21:00:00,0.17,21:30:00,walk,M,A,0,NA,NL,Y,1,29.41176470588235
HR_AU13_9pm_4,HR,WD,08-13-2024,dark,21:00:00,0.17,21:30:00,walk,M,A,0,NA,NL,Y,1,29.41176470588235
BL_AU14_7pm_1,BL,WD,08-14-2024,sunny,19:00:00,0.25,18:00:00,walk,F,A,0,NA,NL,Y,1,40
BL_AU14_7pm_2,BL,WD,08-14-2024,sunny,19:00:00,0.25,18:00:00,walk,M,A,0,NA,NL,Y,1,40
BL_AU14_7pm_3,BL,WD,08-14-2024,sunny,19:00:00,0.25,18:00:00,walk,M,A,0,NA,NL,Y,1,40
BL_AU14_7pm_4,BL,WD,08-14-2024,sunny,19:00:00,0.25,18:00:00,walk,F,A,1,S,NL,Y,2,40
BL_AU14_7pm_4,BL,WD,08-14-2024,sunny,19:00:00,0.25,18:00:00,walk,F,C,1,S,NL,Y,2,40
BL_AU14_7pm_5,BL,WD,08-14-2024,sunny,19:00:00,0.25,18:00:00,run,M,A,0,NA,NL,Y,1,40
BL_AU14_7pm_6,BL,WD,08-14-2024,sunny,19:00:00,0.25,18:00:00,wheels,F,A,0,NA,NL,Y,2,40
BL_AU14_7pm_6,BL,WD,08-14-2024,sunny,19:00:00,0.25,18:00:00,wheels,F,A,0,NA,NL,Y,2,40
BL_AU14_7pm_7,BL,WD,08-14-2024,sunny,19:00:00,0.25,18:00:00,wheels,M,A,0,NA,NL,Y,1,40
BL_AU14_7pm_8,BL,WD,08-14-2024,sunny,19:00:00,0.25,18:00:00,walk,M,A,0,NA,NL,Y,1,40
PP_AU14_7pm_1,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,F,A,0,NA,NL,Y,1,488.235294117647
PP_AU14_7pm_2,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,F,A,0,NA,NL,Y,2,488.235294117647
PP_AU14_7pm_2,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,F,A,0,NA,NL,Y,2,488.235294117647
PP_AU14_7pm_3,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,M,A,1,M,NL,Y,1,488.235294117647
PP_AU14_7pm_4,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,M,A,0,NA,NL,Y,1,488.235294117647
PP_AU14_7pm_5,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,F,A,0,NA,NL,Y,1,488.235294117647
PP_AU14_7pm_6,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,M,A,0,NA,NL,Y,2,488.235294117647
PP_AU14_7pm_6,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,M,A,0,NA,NL,Y,2,488.235294117647
PP_AU14_7pm_7,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,F,A,0,NA,NL,Y,2,488.235294117647
PP_AU14_7pm_7,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,F,A,0,NA,NL,Y,2,488.235294117647
PP_AU14_7pm_8,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,F,A,0,NA,NL,Y,1,488.235294117647
PP_AU14_7pm_9,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,M,A,0,NA,NL,Y,2,488.235294117647
PP_AU14_7pm_9,PP,WD,08-14-2024,sunny,19:00:00,0.17,18:25:00,walk,F,A,0,NA,NL,Y,2,488.235294117647
